return_id,order_id,order_item_id,return_date,return_reason,refund_amount,refund_status,refund_date,batch_date
273,1886,5631,2023-05-25 10:39:07,Wrong item,9633.41,processed,2023-05-30 10:39:07,full_load
274,1899,5677,2025-12-03 17:44:33,Late delivery,4419.82,approved,2025-12-05 17:44:33,full_load
275,1899,5678,2025-11-24 17:44:33,Missing parts,92319.2,processed,2025-11-30 17:44:33,full_load
276,1900,5679,2025-01-23 03:29:13,Changed mind,577.53,approved,2025-01-24 03:29:13,full_load
277,1900,5681,2025-01-15 03:29:13,Wrong item,3982.86,processed,2025-01-21 03:29:13,full_load
278,1907,5704,2024-09-26 09:09:34,Changed mind,13067.02,rejected,2024-09-27 09:09:34,full_load
279,1907,5706,2024-10-06 09:09:34,Late delivery,11755.44,approved,2024-10-13 09:09:34,full_load
280,1912,5720,2024-04-30 00:56:33,Wrong item,8368.08,approved,2024-05-04 00:56:33,full_load
281,1921,5753,2024-03-27 20:23:57,Size issue,4450.22,approved,2024-04-03 20:23:57,full_load
282,1921,5754,2024-03-26 20:23:57,Changed mind,17627.58,approved,2024-04-01 20:23:57,full_load
283,1936,5799,2024-04-26 15:23:16,Wrong item,6383.02,processed,2024-05-01 15:23:16,full_load
284,1936,5798,2024-04-14 15:23:16,Size issue,64017.41,processed,2024-04-21 15:23:16,full_load
285,1946,5826,2023-10-07 22:37:14,Missing parts,2839.83,processed,2023-10-11 22:37:14,full_load
286,1947,5829,2025-11-08 23:50:43,Damaged item,21485.13,processed,2025-11-14 23:50:43,full_load
287,1972,5892,2025-10-19 23:25:27,Late delivery,1317.68,approved,2025-10-24 23:25:27,full_load
288,1972,5895,2025-10-22 23:25:27,Damaged item,3618.06,processed,2025-10-27 23:25:27,full_load
289,1985,5929,2024-03-21 05:51:35,Damaged item,1335.33,processed,2024-03-23 05:51:35,full_load
290,1990,5944,2025-10-11 18:03:17,Late delivery,874.68,processed,2025-10-13 18:03:17,full_load
291,1990,5943,2025-10-01 18:03:17,Size issue,4726.32,approved,2025-10-07 18:03:17,full_load
292,1991,5945,2024-08-06 15:18:26,Wrong item,23119.69,approved,2024-08-08 15:18:26,full_load
293,1991,5946,2024-08-13 15:18:26,Wrong item,7478.83,approved,2024-08-14 15:18:26,full_load
294,1996,5962,2025-07-02 10:37:51,Wrong item,1244.66,processed,2025-07-04 10:37:51,full_load
295,1996,5963,2025-06-28 10:37:51,Changed mind,1931.26,rejected,2025-07-03 10:37:51,full_load
296,2015,6020,2024-05-11 03:34:01,Damaged item,14742.6,approved,2024-05-14 03:34:01,full_load
297,2025,6051,2025-03-30 07:44:58,Missing parts,1732.02,approved,2025-04-02 07:44:58,full_load
298,2025,6049,2025-04-15 07:44:58,Damaged item,8525.18,processed,2025-04-17 07:44:58,full_load
299,2031,6065,2023-08-19 10:16:59,Late delivery,3144.24,processed,2023-08-22 10:16:59,full_load
300,2050,6129,2024-01-17 00:10:02,Late delivery,10334.31,approved,2024-01-24 00:10:02,full_load
301,2050,6126,2024-01-30 00:10:02,Changed mind,6589.13,approved,2024-02-04 00:10:02,full_load
302,2056,6153,2023-09-28 19:54:49,Late delivery,7845.88,approved,2023-10-03 19:54:49,full_load
303,2058,6159,2023-09-08 01:54:03,Changed mind,14476.77,processed,2023-09-14 01:54:03,full_load
304,2058,6158,2023-09-11 01:54:03,Wrong item,11234.02,approved,2023-09-15 01:54:03,full_load
305,2063,6175,2024-11-09 12:58:01,Changed mind,833.84,approved,2024-11-14 12:58:01,full_load
306,2063,6171,2024-11-07 12:58:01,Late delivery,1504.68,approved,2024-11-11 12:58:01,full_load
307,2070,6188,2023-06-14 01:36:16,Missing parts,6671.28,approved,2023-06-17 01:36:16,full_load
308,2074,6198,2023-03-17 00:03:34,Wrong item,68633.37,approved,2023-03-20 00:03:34,full_load
309,2074,6197,2023-03-24 00:03:34,Missing parts,3030.65,processed,2023-03-28 00:03:34,full_load
310,2085,6230,2023-11-19 02:41:45,Size issue,5473.75,approved,2023-11-20 02:41:45,full_load
311,2087,6240,2025-07-09 23:05:50,Size issue,3438.33,processed,2025-07-14 23:05:50,full_load
312,2087,6237,2025-07-09 23:05:50,Changed mind,2605.1,processed,2025-07-14 23:05:50,full_load
313,2094,6256,2023-02-08 09:04:53,Wrong item,44240.71,approved,2023-02-13 09:04:53,full_load
314,2111,6308,2025-05-21 07:40:04,Missing parts,2469.67,approved,2025-05-28 07:40:04,full_load
315,2111,6306,2025-05-09 07:40:04,Changed mind,3173.58,approved,2025-05-10 07:40:04,full_load
316,2112,6310,2025-11-08 14:26:56,Damaged item,2340.48,approved,2025-11-14 14:26:56,full_load
317,2115,6319,2024-07-14 18:09:39,Changed mind,7898.13,approved,2024-07-19 18:09:39,full_load
318,2117,6327,2023-05-20 05:20:11,Changed mind,5360.82,approved,2023-05-21 05:20:11,full_load
319,2117,6325,2023-05-19 05:20:11,Damaged item,3286.24,approved,2023-05-22 05:20:11,full_load
320,2133,6378,2023-04-28 18:46:34,Damaged item,9593.94,processed,2023-05-02 18:46:34,full_load
321,2134,6384,2023-04-20 15:59:32,Missing parts,13966.32,processed,2023-04-22 15:59:32,full_load
322,2134,6382,2023-04-23 15:59:32,Late delivery,1867.4,approved,2023-04-28 15:59:32,full_load
323,2142,6413,2024-07-16 03:27:44,Missing parts,1716.12,processed,2024-07-19 03:27:44,full_load
324,2142,6411,2024-07-18 03:27:44,Missing parts,3700.46,processed,2024-07-20 03:27:44,full_load
325,2159,6463,2025-07-28 09:58:02,Late delivery,3911.0,approved,2025-08-02 09:58:02,full_load
326,2168,6490,2024-07-26 00:26:35,Size issue,32511.18,approved,2024-07-30 00:26:35,full_load
327,2168,6492,2024-07-27 00:26:35,Missing parts,11557.35,approved,2024-08-03 00:26:35,full_load
328,2171,6503,2025-03-05 05:12:08,Damaged item,1786.32,approved,2025-03-09 05:12:08,full_load
329,2173,6507,2023-09-05 11:52:01,Changed mind,9559.04,processed,2023-09-11 11:52:01,full_load
330,2173,6506,2023-08-25 11:52:01,Late delivery,5725.23,approved,2023-09-01 11:52:01,full_load
331,2186,6545,2024-01-14 22:11:53,Size issue,1542.91,approved,2024-01-19 22:11:53,full_load
332,2186,6547,2024-01-03 22:11:53,Damaged item,2382.42,approved,2024-01-06 22:11:53,full_load
333,2195,6583,2024-09-27 01:49:21,Damaged item,365.2,processed,2024-09-29 01:49:21,full_load
334,2205,6607,2025-07-08 12:17:26,Changed mind,2295.71,processed,2025-07-09 12:17:26,full_load
335,2216,6641,2025-09-13 06:26:07,Late delivery,1307.1,approved,2025-09-16 06:26:07,full_load
336,2216,6640,2025-09-19 06:26:07,Late delivery,916.24,processed,2025-09-21 06:26:07,full_load
337,2233,6697,2024-09-21 20:45:09,Late delivery,1131.62,processed,2024-09-25 20:45:09,full_load
338,2252,6754,2024-07-30 06:27:24,Changed mind,1583.24,approved,2024-08-03 06:27:24,full_load
339,2252,6755,2024-08-04 06:27:24,Late delivery,597.16,approved,2024-08-06 06:27:24,full_load
340,2269,6801,2023-04-05 04:15:12,Damaged item,23230.26,approved,2023-04-11 04:15:12,full_load
341,2269,6799,2023-04-11 04:15:12,Wrong item,7823.41,rejected,2023-04-18 04:15:12,full_load
342,2276,6820,2024-03-29 17:25:17,Size issue,8489.24,approved,2024-04-01 17:25:17,full_load
343,2276,6823,2024-03-31 17:25:17,Damaged item,726.52,processed,2024-04-02 17:25:17,full_load
344,2288,6856,2024-09-19 08:48:24,Missing parts,206.34,processed,2024-09-20 08:48:24,full_load
345,2288,6857,2024-09-27 08:48:24,Changed mind,1379.49,processed,2024-09-30 08:48:24,full_load
346,2292,6870,2024-01-20 14:14:28,Wrong item,1785.85,rejected,2024-01-21 14:14:28,full_load
347,2292,6869,2024-01-24 14:14:28,Size issue,1089.88,approved,2024-01-26 14:14:28,full_load
348,2295,6878,2024-12-30 21:44:22,Damaged item,994.22,approved,2025-01-05 21:44:22,full_load
349,2295,6879,2025-01-11 21:44:22,Late delivery,2642.01,processed,2025-01-15 21:44:22,full_load
350,2299,6893,2024-03-07 18:46:10,Late delivery,2507.68,processed,2024-03-11 18:46:10,full_load
351,2299,6895,2024-03-01 18:46:10,Late delivery,3641.69,approved,2024-03-03 18:46:10,full_load
352,2308,6925,2024-10-06 04:25:22,Damaged item,381.42,approved,2024-10-13 04:25:22,full_load
353,2335,7007,2024-06-03 12:56:56,Wrong item,11335.98,approved,2024-06-10 12:56:56,full_load
354,2337,7013,2023-05-07 07:54:13,Missing parts,34777.8,processed,2023-05-10 07:54:13,full_load
355,2341,7026,2025-08-15 07:09:50,Size issue,2171.57,processed,2025-08-19 07:09:50,full_load
356,2349,7052,2023-07-21 14:25:09,Damaged item,44449.75,approved,2023-07-25 14:25:09,full_load
357,2349,7053,2023-07-28 14:25:09,Wrong item,3241.0,processed,2023-07-31 14:25:09,full_load
358,2357,7074,2025-02-15 15:53:11,Size issue,23853.18,processed,2025-02-19 15:53:11,full_load
359,2360,7088,2024-04-27 01:18:28,Damaged item,167.7,processed,2024-05-01 01:18:28,full_load
360,2372,7109,2024-11-24 11:25:36,Late delivery,9486.77,processed,2024-11-28 11:25:36,full_load
361,2373,7110,2025-09-12 10:20:48,Size issue,1840.64,approved,2025-09-17 10:20:48,full_load
362,2374,7114,2024-05-28 14:11:54,Damaged item,11666.82,processed,2024-06-04 14:11:54,full_load
363,2374,7111,2024-06-06 14:11:54,Late delivery,3025.49,rejected,2024-06-07 14:11:54,full_load
364,2379,7129,2024-10-03 15:05:51,Late delivery,13042.68,processed,2024-10-04 15:05:51,full_load
365,2385,7145,2023-08-27 12:38:19,Missing parts,547.5,processed,2023-08-30 12:38:19,full_load
366,2385,7148,2023-08-26 12:38:19,Size issue,43081.08,approved,2023-08-27 12:38:19,full_load
367,2386,7152,2025-07-31 10:18:36,Damaged item,28715.62,approved,2025-08-04 10:18:36,full_load
368,2389,7158,2025-03-23 03:31:30,Size issue,11777.25,processed,2025-03-24 03:31:30,full_load
369,2397,7178,2025-05-07 19:01:43,Wrong item,6127.4,processed,2025-05-09 19:01:43,full_load
370,2409,7215,2024-06-15 21:39:31,Wrong item,4183.55,processed,2024-06-19 21:39:31,full_load
371,2411,7221,2024-05-22 09:26:26,Size issue,1902.18,approved,2024-05-26 09:26:26,full_load
372,2415,7238,2025-08-13 18:25:36,Size issue,23882.13,approved,2025-08-20 18:25:36,full_load
373,2415,7236,2025-08-14 18:25:36,Damaged item,1078.59,processed,2025-08-18 18:25:36,full_load
374,2417,7242,2024-02-11 13:45:22,Late delivery,1138.46,rejected,2024-02-14 13:45:22,full_load
375,2417,7241,2024-02-13 13:45:22,Missing parts,21588.45,processed,2024-02-18 13:45:22,full_load
376,2418,7245,2024-03-18 07:23:34,Changed mind,12567.1,processed,2024-03-19 07:23:34,full_load
377,2427,7277,2025-02-03 01:17:43,Missing parts,4205.36,approved,2025-02-10 01:17:43,full_load
378,2429,7282,2023-04-21 12:14:50,Missing parts,9956.4,processed,2023-04-24 12:14:50,full_load
379,2431,7286,2025-04-06 02:58:14,Late delivery,365.2,processed,2025-04-11 02:58:14,full_load
380,2450,7341,2024-08-16 04:36:37,Missing parts,48271.29,approved,2024-08-23 04:36:37,full_load
381,2450,7342,2024-08-05 04:36:37,Damaged item,6599.16,processed,2024-08-10 04:36:37,full_load
382,2453,7349,2023-11-09 01:35:58,Changed mind,10727.67,rejected,2023-11-13 01:35:58,full_load
383,2455,7354,2024-07-12 14:17:24,Damaged item,9048.59,rejected,2024-07-17 14:17:24,full_load
384,2455,7355,2024-07-22 14:17:24,Wrong item,2565.79,approved,2024-07-24 14:17:24,full_load
385,2488,7460,2023-11-17 14:54:06,Late delivery,12961.22,processed,2023-11-19 14:54:06,full_load
386,2488,7461,2023-11-11 14:54:06,Changed mind,1864.56,approved,2023-11-13 14:54:06,full_load
387,2491,7469,2023-12-06 18:30:28,Wrong item,3177.02,approved,2023-12-12 18:30:28,full_load
388,2491,7468,2023-11-25 18:30:28,Wrong item,24132.27,processed,2023-11-26 18:30:28,full_load
389,2539,7619,2025-08-15 14:27:47,Damaged item,6958.08,rejected,2025-08-18 14:27:47,full_load
390,2540,7621,2024-12-04 14:35:23,Wrong item,2239.99,processed,2024-12-08 14:35:23,full_load
391,2542,7627,2024-11-04 09:43:44,Wrong item,205.62,approved,2024-11-07 09:43:44,full_load
392,2544,7635,2024-11-22 11:16:12,Size issue,1452.06,approved,2024-11-25 11:16:12,full_load
393,2555,7656,2023-11-03 17:38:17,Missing parts,677.43,approved,2023-11-07 17:38:17,full_load
394,2555,7657,2023-11-06 17:38:17,Changed mind,1075.02,rejected,2023-11-12 17:38:17,full_load
395,2560,7674,2025-08-22 21:23:37,Wrong item,820.96,approved,2025-08-26 21:23:37,full_load
396,2581,7728,2023-04-30 13:37:07,Missing parts,196.27,processed,2023-05-04 13:37:07,full_load
397,2582,7729,2025-02-18 11:23:45,Missing parts,1664.74,processed,2025-02-25 11:23:45,full_load
398,2591,7750,2024-02-10 04:54:12,Damaged item,22880.74,approved,2024-02-14 04:54:12,full_load
399,2591,7751,2024-01-28 04:54:12,Damaged item,31380.27,approved,2024-02-04 04:54:12,full_load
400,2594,7757,2024-05-18 06:34:34,Late delivery,5702.68,processed,2024-05-21 06:34:34,full_load
401,2598,7768,2023-03-27 04:09:07,Changed mind,21357.56,approved,2023-03-28 04:09:07,full_load
402,2610,7803,2023-04-09 13:17:23,Damaged item,2918.64,approved,2023-04-11 13:17:23,full_load
403,2638,7882,2024-12-08 19:55:10,Damaged item,4705.94,rejected,2024-12-09 19:55:10,full_load
404,2638,7884,2024-12-01 19:55:10,Size issue,5442.55,processed,2024-12-08 19:55:10,full_load
405,2640,7890,2025-03-13 10:11:08,Late delivery,17684.31,processed,2025-03-20 10:11:08,full_load
406,2643,7905,2025-11-30 05:22:18,Size issue,14114.88,processed,2025-12-05 05:22:18,full_load
407,2648,7924,2023-06-08 07:31:38,Size issue,5011.35,approved,2023-06-10 07:31:38,full_load
408,2663,7973,2025-06-28 18:09:42,Late delivery,22066.14,approved,2025-06-29 18:09:42,full_load
409,2669,7991,2024-06-06 12:35:44,Missing parts,3387.2,processed,2024-06-12 12:35:44,full_load
410,2669,7992,2024-06-09 12:35:44,Late delivery,1866.49,processed,2024-06-15 12:35:44,full_load
411,2672,8000,2023-07-15 17:05:56,Missing parts,7020.22,approved,2023-07-17 17:05:56,full_load
412,2672,7999,2023-07-13 17:05:56,Size issue,103564.71,processed,2023-07-19 17:05:56,full_load
413,2690,8054,2023-10-08 21:55:54,Missing parts,4226.85,rejected,2023-10-14 21:55:54,full_load
414,2709,8096,2024-01-31 06:34:06,Size issue,25101.92,approved,2024-02-03 06:34:06,full_load
415,2713,8109,2023-05-06 04:40:41,Missing parts,397.82,approved,2023-05-12 04:40:41,full_load
416,2713,8107,2023-05-01 04:40:41,Wrong item,13200.07,approved,2023-05-06 04:40:41,full_load
417,2720,8126,2025-09-03 10:26:53,Late delivery,4214.35,processed,2025-09-09 10:26:53,full_load
418,2720,8127,2025-09-07 10:26:53,Damaged item,539.35,rejected,2025-09-11 10:26:53,full_load
419,2728,8153,2025-04-03 11:02:23,Late delivery,35000.77,processed,2025-04-07 11:02:23,full_load
420,2728,8151,2025-04-01 11:02:23,Missing parts,469.08,processed,2025-04-08 11:02:23,full_load
421,2732,8164,2025-04-14 18:16:31,Wrong item,1342.74,processed,2025-04-20 18:16:31,full_load
422,2732,8165,2025-04-23 18:16:31,Size issue,71067.97,approved,2025-04-29 18:16:31,full_load
423,2735,8171,2025-06-27 04:18:47,Changed mind,5061.68,approved,2025-07-02 04:18:47,full_load
424,2739,8186,2023-12-02 21:37:46,Late delivery,1115.65,approved,2023-12-04 21:37:46,full_load
425,2739,8185,2023-12-04 21:37:46,Size issue,839.32,processed,2023-12-06 21:37:46,full_load
426,2741,8190,2025-03-22 19:42:08,Changed mind,4768.63,processed,2025-03-24 19:42:08,full_load
427,2763,8253,2025-05-04 05:09:15,Wrong item,7291.53,processed,2025-05-10 05:09:15,full_load
428,2763,8252,2025-05-05 05:09:15,Wrong item,1726.82,approved,2025-05-11 05:09:15,full_load
429,2767,8266,2024-06-15 09:02:24,Missing parts,813.28,approved,2024-06-18 09:02:24,full_load
430,2767,8265,2024-06-10 09:02:24,Late delivery,444.89,processed,2024-06-16 09:02:24,full_load
431,2771,8274,2025-05-19 21:08:52,Damaged item,1842.64,approved,2025-05-23 21:08:52,full_load
432,2787,8322,2025-09-26 10:56:34,Wrong item,1931.3,approved,2025-09-29 10:56:34,full_load
433,2787,8320,2025-09-16 10:56:34,Missing parts,8428.96,processed,2025-09-21 10:56:34,full_load
434,2807,8371,2026-01-05 23:36:35,Size issue,4785.81,approved,2026-01-10 23:36:35,full_load
435,2807,8370,2026-01-11 23:36:35,Late delivery,3452.61,processed,2026-01-18 23:36:35,full_load
436,2809,8379,2025-03-11 17:22:52,Late delivery,3513.25,approved,2025-03-14 17:22:52,full_load
437,2809,8380,2025-03-13 17:22:52,Size issue,8600.56,approved,2025-03-16 17:22:52,full_load
438,2816,8398,2024-05-14 07:50:49,Wrong item,42261.18,approved,2024-05-17 07:50:49,full_load
439,2816,8401,2024-05-13 07:50:49,Missing parts,27756.31,processed,2024-05-15 07:50:49,full_load
440,2840,8478,2024-11-02 06:44:06,Late delivery,1219.4,rejected,2024-11-04 06:44:06,full_load
441,2840,8479,2024-11-07 06:44:06,Late delivery,993.26,processed,2024-11-10 06:44:06,full_load
442,2857,8528,2023-06-19 03:08:53,Changed mind,15544.64,approved,2023-06-23 03:08:53,full_load
443,2875,8581,2025-06-10 20:12:04,Late delivery,44600.05,approved,2025-06-13 20:12:04,full_load
444,2880,8599,2025-03-09 02:26:01,Wrong item,2279.25,rejected,2025-03-14 02:26:01,full_load
445,2916,8702,2025-01-23 15:10:36,Missing parts,17821.08,processed,2025-01-27 15:10:36,full_load
446,2933,8765,2023-01-25 20:18:48,Changed mind,612.68,approved,2023-02-01 20:18:48,full_load
447,2939,8783,2023-11-28 10:35:38,Wrong item,6243.06,approved,2023-12-02 10:35:38,full_load
448,2939,8782,2023-12-01 10:35:38,Size issue,8612.49,approved,2023-12-07 10:35:38,full_load
449,2942,8791,2023-01-27 18:12:20,Changed mind,1508.88,approved,2023-01-30 18:12:20,full_load
450,2943,8795,2025-03-14 04:47:51,Wrong item,876.62,approved,2025-03-16 04:47:51,full_load
451,2943,8796,2025-03-25 04:47:51,Damaged item,542.2,processed,2025-03-26 04:47:51,full_load
452,2951,8817,2025-02-03 10:53:06,Changed mind,680.01,approved,2025-02-07 10:53:06,full_load
453,2961,8842,2025-04-26 13:24:12,Late delivery,152.92,approved,2025-04-27 13:24:12,full_load
454,2971,8874,2024-01-11 13:19:37,Missing parts,2177.93,rejected,2024-01-13 13:19:37,full_load
455,2975,8883,2024-01-22 01:55:59,Wrong item,4060.45,approved,2024-01-24 01:55:59,full_load
456,2990,8935,2025-06-30 21:53:32,Damaged item,1750.46,processed,2025-07-01 21:53:32,full_load
457,2997,8953,2024-10-14 07:35:46,Wrong item,1362.46,rejected,2024-10-17 07:35:46,full_load
458,3000,8961,2023-10-01 00:29:13,Changed mind,2706.1,approved,2023-10-06 00:29:13,full_load
459,3000,8960,2023-09-30 00:29:13,Late delivery,31274.7,processed,2023-10-07 00:29:13,full_load
460,3002,8964,2023-10-03 21:10:54,Size issue,2235.49,approved,2023-10-07 21:10:54,full_load
461,3002,8963,2023-10-12 21:10:54,Size issue,3988.16,approved,2023-10-15 21:10:54,full_load
462,3013,8998,2023-01-19 00:53:23,Changed mind,7603.98,processed,2023-01-20 00:53:23,full_load
463,3013,9002,2023-01-29 00:53:23,Missing parts,4245.27,rejected,2023-02-05 00:53:23,full_load
464,3018,9014,2024-08-14 18:28:20,Changed mind,589.56,approved,2024-08-16 18:28:20,full_load
465,3021,9023,2025-02-03 18:46:55,Damaged item,9055.11,approved,2025-02-06 18:46:55,full_load
466,3036,9071,2025-09-27 13:49:49,Wrong item,1536.12,approved,2025-09-28 13:49:49,full_load
467,3046,9100,2025-09-17 16:44:56,Wrong item,8224.89,approved,2025-09-22 16:44:56,full_load
468,3085,9226,2024-03-28 12:47:11,Size issue,7043.1,processed,2024-04-04 12:47:11,full_load
469,3085,9227,2024-03-27 12:47:11,Changed mind,8406.99,processed,2024-03-30 12:47:11,full_load
470,3089,9244,2026-01-02 10:11:17,Damaged item,1329.82,processed,2026-01-06 10:11:17,full_load
471,3089,9241,2026-01-02 10:11:17,Missing parts,7785.11,approved,2026-01-05 10:11:17,full_load
472,3113,9316,2025-05-30 04:01:25,Size issue,2179.76,processed,2025-06-01 04:01:25,full_load
473,3113,9314,2025-05-16 04:01:25,Size issue,30270.59,processed,2025-05-22 04:01:25,full_load
474,3115,9324,2024-08-26 23:04:16,Missing parts,1289.83,processed,2024-08-28 23:04:16,full_load
475,3115,9323,2024-08-27 23:04:16,Wrong item,3727.02,approved,2024-08-30 23:04:16,full_load
476,3123,9348,2025-04-03 03:57:06,Size issue,252.26,approved,2025-04-09 03:57:06,full_load
477,3123,9345,2025-03-28 03:57:06,Missing parts,27330.65,approved,2025-03-29 03:57:06,full_load
478,3154,9452,2024-04-01 06:02:40,Late delivery,4832.56,processed,2024-04-05 06:02:40,full_load
479,3166,9477,2024-06-13 06:01:04,Late delivery,868.82,processed,2024-06-16 06:01:04,full_load
480,3166,9479,2024-06-19 06:01:04,Size issue,31938.04,approved,2024-06-20 06:01:04,full_load
481,3196,9577,2025-05-29 18:22:21,Late delivery,27291.75,processed,2025-06-04 18:22:21,full_load
